Mass,C,H,O,N,C13,S,P,Error,NeutralMass,MolForm,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,kmass,kdefect
295.00952,12,8,9,0,0,0,0,0.119556104,296.0167965,C12H8O9,0.75,0.6666666666666666,0,0,NA,294.68010973447537,0.3198902655246343
295.0208726,11,8,8,2,0,0,0,-0.283160205,296.0281491,C11H8N2O8,0.7272727272727273,0.7272727272727273,0.18181818181818182,0,NA,294.69144965806083,0.3085503419391671
295.024878,16,8,6,0,0,0,0,-0.224640799,296.0321545,C16H8O6,0.375,0.5,0,0,NA,294.6954505855954,0.3045494144046188
295.0459164,13,12,8,0,0,0,0,0.082882691,296.0531928,C13H12O8,0.6153846153846154,0.9230769230769231,0,0,NA,294.71646549393,0.28353450606999786
295.0572281,12,12,7,2,0,0,0,-0.181802055,296.0645046,C12H12N2O7,0.5833333333333334,1,0.16666666666666666,0,NA,294.7277645631847,0.2722354368153219
295.0612317,17,12,5,0,0,0,0,-0.116983602,296.0685081,C17H12O5,0.29411764705882354,0.7058823529411765,0,0,NA,294.7317636927292,0.26823630727079717
295.064671,14,16,5,0,0,1,0,-0.350844231,296.0719475,C14H16O5S,0.35714285714285715,1.1428571428571428,0,0,NA,294.7351991523761,0.264800847623917
295.0671026,10,16,10,0,0,0,0,-0.109278463,296.0743791,C10H16O10,1,1.6,0,0,NA,294.7376280372298,0.262371962770203
295.0823112,14,16,7,0,0,0,0,0.051379026,296.0895877,C14H16O7,0.5,1.1428571428571428,0,0,NA,294.75281965517115,0.24718034482884832
295.0935895,13,16,6,2,0,0,0,-0.100307468,296.100866,C13H16N2O6,0.46153846153846156,1.2307692307692308,0.15384615384615385,0,NA,294.7640853617206,0.23591463827938242
295.1034181,11,20,9,0,0,0,0,0.127400062,296.1106945,C11H20O9,0.8181818181818182,1.8181818181818181,0,0,NA,294.77390298701806,0.2260970129819384
295.1186883,15,20,6,0,0,0,0,0.079654532,296.1259648,C15H20O6,0.4,1.3333333333333333,0,0,NA,294.7891561361763,0.21084386382369757
295.137379,16,24,3,0,0,1,0,-0.137861041,296.1446555,C16H24O3S,0.1875,1.5,0,0,NA,294.80782596597373,0.19217403402626587
295.1398182,12,24,8,0,0,0,0,0.077844547,296.1470947,C12H24O8,0.6666666666666666,2,0,0,NA,294.8102624423412,0.18973755765881606
295.1550662,16,24,5,0,0,0,0,0.105390829,296.1623427,C16H24O5,0.3125,1.5,0,0,NA,294.8254934162882,0.17450658371177497
295.1581903,0,0,0,0,0,0,0,0,296.1654667,NA,NA,NA,NA,NA,NA,294.82861402789024,0.1713859721097606
295.1800286,0,0,0,0,0,0,0,0,296.1873051,NA,NA,NA,NA,NA,NA,294.8504279430494,0.14957205695060338
295.182479,0,0,0,0,0,0,0,0,296.1897554,NA,NA,NA,NA,NA,NA,294.85287560691086,0.14712439308914327
295.1914492,17,28,4,0,0,0,0,0.113940897,296.1987256,C17H28O4,0.23529411764705882,1.6470588235294117,0,0,NA,294.8618357907054,0.13816420929458673
295.2278659,18,32,3,0,0,0,0,0.008451825,296.2351424,C18H32O3,0.16666666666666666,1.7777777777777777,0,0,NA,294.8982118274928,0.10178817250721295
295.8878904,0,0,0,0,0,0,0,0,296.8951669,NA,NA,NA,NA,NA,NA,295.5574993382397,0.4425006617602776
295.9275112,0,0,0,0,0,0,0,0,296.9347876,NA,NA,NA,NA,NA,NA,295.59707589730056,0.4029241026994441
296.0048261,11,7,9,1,0,0,0,-0.073016826,297.0121025,C11H7NO9,0.8181818181818182,0.6363636363636364,0.09090909090909091,0,NA,295.6743044667925,0.3256955332075222
296.0173332,0,0,0,0,0,0,0,0,297.0246097,NA,NA,NA,NA,NA,NA,295.68679760125286,0.31320239874713707
296.0200604,15,7,6,1,0,0,0,3.02796e-4,297.0273369,C15H7NO6,0.4,0.4666666666666667,0.06666666666666667,0,NA,295.689521756037,0.3104782439630185
296.0326077,0,0,0,0,0,0,0,0,297.0398841,NA,NA,NA,NA,NA,NA,295.70205504560977,0.29794495439023194
296.0355269,15,10,3,2,0,0,1,0.339512464,297.0428033,C15H10N2O3P,0.2,0.6666666666666666,0.13333333333333333,0.06666666666666667,2,295.7049709860049,0.29502901399507664
296.0411336,12,11,8,1,0,0,0,0.189605144,297.04841,C12H11NO8,0.6666666666666666,0.9166666666666666,0.08333333333333333,0,NA,295.71057142551365,0.28942857448635095
296.0413023,12,11,8,1,0,0,0,-0.37845984,297.0485788,C12H11NO8,0.6666666666666666,0.9166666666666666,0.08333333333333333,0,NA,295.7107399371417,0.2892600628583182
296.0495525,0,0,0,0,0,0,0,0,297.0568289,NA,NA,NA,NA,NA,NA,295.71898092489465,0.2810190751053483
296.0524263,11,11,7,3,0,0,0,-0.010320829,297.0597028,C11H11N3O7,0.6363636363636364,1,0.2727272727272727,0,NA,295.7218515159839,0.27814848401612835
296.0537053,0,0,0,0,0,0,0,0,297.0609818,NA,NA,NA,NA,NA,NA,295.7231290878411,0.2768709121589268
296.0564056,16,11,5,1,0,0,0,0.136211785,297.06368199999997,C16H11NO5,0.3125,0.6875,0.0625,0,NA,295.72582637266197,0.27417362733802975
296.0775229,13,15,7,1,0,0,0,0.176649771,297.0847994,C13H15NO7,0.5384615384615384,1.1538461538461537,0.07692307692307693,0,NA,295.7469200928962,0.25307990710382455
296.0888209,12,15,6,3,0,0,0,-0.0406917,297.0960973,C12H15N3O6,0.5,1.25,0.25,0,NA,295.75820547744837,0.24179452255162914
296.0999797,0,0,0,0,0,0,0,0,297.1072561,NA,NA,NA,NA,NA,NA,295.76935181743266,0.23064818256733588
296.1139201,14,19,6,1,0,0,0,0.13713159,297.1211966,C14H19NO6,0.42857142857142855,1.3571428571428572,0.07142857142857142,0,NA,295.7832766514574,0.2167233485425868
296.1350967,11,23,8,1,0,0,0,-0.021692289,297.1423732,C11H23NO8,0.7272727272727273,2.090909090909091,0.09090909090909091,0,NA,295.80442960547674,0.19557039452325853
296.1833742,0,0,0,0,0,0,0,0,297.1906506,NA,NA,NA,NA,NA,NA,295.8526531983889,0.14734680161109281
296.2594368,18,35,2,1,0,0,0,0.222295959,297.2667133,C18H35NO2,0.1111111111111111,1.9444444444444444,0.05555555555555555,0,NA,295.92863086621026,0.07136913378974441
296.8595293,0,0,0,0,0,0,0,0,297.8668058,NA,NA,NA,NA,NA,NA,296.5280532975638,0.47194670243618475
296.9525293,10,2,11,0,0,0,0,-0.318351351,297.9598058,C10H2O11,1.1,0.2,0,0,NA,296.62094945293296,0.3790505470670382
296.9887954,11,6,10,0,0,0,0,0.082270781,297.9960719,C11H6O10,0.9090909090909091,0.5454545454545454,0,0,NA,296.6571750578817,0.34282494211828407
297.0040669,15,6,7,0,0,0,0,0.030964222,298.0113433,C15H6O7,0.4666666666666667,0.4,0,0,NA,296.67242950558835,0.32757049441164554
297.0252064,12,10,9,0,0,0,0,-0.003209565,298.0324829,C12H10O9,0.75,0.8333333333333334,0,0,NA,296.6935454010338,0.30645459896618377
297.0327328,0,0,0,0,0,0,0,0,298.0400092,NA,NA,NA,NA,NA,NA,296.7010633969884,0.2989366030116116
297.0364326,11,10,8,2,0,0,0,0.02101306,298.043709,C11H10N2O8,0.7272727272727273,0.9090909090909091,0.18181818181818182,0,NA,296.70475906575865,0.2952409342413489
297.0404787,16,10,6,0,0,0,0,-0.057397636,298.0477552,C16H10O6,0.375,0.625,0,0,NA,296.7088006478472,0.29119935215277337
297.047024,0,0,0,0,0,0,0,0,298.0543005,NA,NA,NA,NA,NA,NA,296.71533863930676,0.2846613606932351
297.0517596,15,10,5,2,0,0,0,-0.21663647,298.059036,C15H10N2O5,0.3333333333333333,0.6666666666666666,0.13333333333333333,0,NA,296.72006895149354,0.2799310485064552
297.0615954,13,14,8,0,0,0,0,-0.014861908,298.0688719,C13H14O8,0.6153846153846154,1.0769230769230769,0,0,NA,296.7298937687513,0.2701062312486897
297.0728219,12,14,7,2,0,0,0,0.008181706,298.0800984,C12H14N2O7,0.5833333333333334,1.1666666666666667,0.16666666666666666,0,NA,296.7411077331412,0.2588922668588225
297.0768701,17,14,5,0,0,0,0,-0.077075671,298.0841465,C17H14O5,0.29411764705882354,0.8235294117647058,0,0,NA,296.74515141288487,0.25484858711513425
297.0827262,10,18,10,0,0,0,0,-0.019529797,298.0900026,C10H18O10,1,1.8,0,0,NA,296.7510009739113,0.24899902608871116
297.0979843,14,18,7,0,0,0,0,-0.026175847,298.1052607,C14H18O7,0.5,1.2857142857142858,0,0,NA,296.76624203658054,0.23375796341946398
297.1011276,0,0,0,0,0,0,0,0,298.1084041,NA,NA,NA,NA,NA,NA,296.76938182674365,0.23061817325634593
297.1092018,13,18,6,2,0,0,0,0.026933268,298.1164783,C13H18N2O6,0.46153846153846156,1.3846153846153846,0.15384615384615385,0,NA,296.77744701101983,0.22255298898016918
297.1190584,11,22,9,0,0,0,0,0.159073084,298.1263349,C11H22O9,0.8181818181818182,2,0,0,NA,296.7872926050522,0.2127073949478131
297.134378,15,22,6,0,0,0,0,-0.053802181,298.1416545,C15H22O6,0.4,1.4666666666666666,0,0,NA,296.80259509905,0.19740490095000496
297.152969,16,26,3,0,0,1,0,0.064560922,298.1602454,C16H26O3S,0.1875,1.625,0,0,NA,296.82116534017325,0.17883465982674807
297.1707616,16,26,5,0,0,0,0,-0.04745368,298.1780381,C16H26O5,0.3125,1.625,0,0,NA,296.8389380727972,0.16106192720280887
297.2071268,17,30,4,0,0,0,0,0.020625834,298.2144033,C17H30O4,0.23529411764705882,1.7647058823529411,0,0,NA,296.87526266709,0.12473733291000144
297.2435012,18,34,3,0,0,0,0,0.057849499,298.2507777,C18H34O3,0.16666666666666666,1.8888888888888888,0,0,NA,296.91159645111003,0.08840354888997126
297.2798977,19,38,2,0,0,0,0,0.021011547,298.2871742,C19H38O2,0.10526315789473684,2,0,0,NA,296.94795231045293,0.05204768954706651
297.3279866,0,0,0,0,0,0,0,0,298.3352631,NA,NA,NA,NA,NA,NA,296.9959875139576,0.004012486042427099
298.011799,0,0,0,0,0,0,0,0,299.0190755,NA,NA,NA,NA,NA,NA,297.67903636292283,0.32096363707717046
298.0204582,11,9,9,1,0,0,0,-0.012576402,299.0277347,C11H9NO9,0.8181818181818182,0.8181818181818182,0.09090909090909091,0,NA,297.6876858939828,0.31231410601719745
298.0224092,0,0,0,0,0,0,0,0,299.0296857,NA,NA,NA,NA,NA,NA,297.6896347154788,0.3103652845211968
298.0328709,0,0,0,0,0,0,0,0,299.0401473,NA,NA,NA,NA,NA,NA,297.70008473385104,0.29991526614895747
298.0330685,19,9,1,1,0,1,0,0.46467546,299.040345,C19H9NOS,0.05263157894736842,0.47368421052631576,0.05263157894736842,0,NA,297.70028211320914,0.29971788679085876
298.0356959,15,9,6,1,0,0,0,0.049135934,299.0429723,C15H9NO6,0.4,0.6,0.06666666666666667,0,NA,297.7029065794308,0.2970934205691833
298.0470082,14,9,5,3,0,0,0,-0.214740053,299.0542846,C14H9N3O5,0.35714285714285715,0.6428571428571429,0.21428571428571427,0,NA,297.7142062480156,0.28579375198438584
298.0511726,15,12,3,2,0,0,1,0.351821612,299.058449,C15H12N2O3P,0.2,0.8,0.13333333333333333,0.06666666666666667,2,297.71836599800935,0.28163400199065336
298.0568571,12,13,8,1,0,0,0,-0.057259724,299.0641335,C12H13NO8,0.6666666666666666,1.0833333333333333,0.08333333333333333,0,NA,297.72404415064585,0.27595584935414763
298.0680916,11,13,7,3,0,0,0,-0.061229783,299.0753681,C11H13N3O7,0.6363636363636364,1.1818181818181819,0.2727272727272727,0,NA,297.7352661061028,0.26473389389718704
298.069161,0,0,0,0,0,0,0,0,299.0764374,NA,NA,NA,NA,NA,NA,297.73633431200125,0.2636656879987527
298.0721006,16,13,5,1,0,0,0,-0.015164097,299.0793771,C16H13NO5,0.3125,0.8125,0.0625,0,NA,297.7392706296176,0.26072937038242117
298.0932194,13,17,7,1,0,0,0,0.020331206,299.1004958,C13H17NO7,0.5384615384615384,1.3076923076923077,0.07692307692307693,0,NA,297.76036584817683,0.23963415182316794
298.1044794,12,17,6,3,0,0,0,-0.068702908,299.1117558,C12H17N3O6,0.5,1.4166666666666667,0.25,0,NA,297.77161327516023,0.22838672483976552
298.1143465,10,21,9,1,0,0,0,0.027693391,299.121623,C10H21NO9,0.9,2.1,0.1,0,NA,297.78146935746827,0.21853064253173216
298.1295134,14,21,6,1,0,0,0,0.326202092,299.1367898,C14H21NO6,0.42857142857142855,1.5,0.07142857142857142,0,NA,297.79661932197223,0.20338067802777005
298.1407144,13,21,5,3,0,0,0,0.434413791,299.1479908,C13H21N3O5,0.38461538461538464,1.6153846153846154,0.23076923076923078,0,NA,297.80780781483554,0.19219218516445835
298.2023143,16,29,4,1,0,0,0,0.226212822,299.2095907,C16H29NO4,0.25,1.8125,0.0625,0,NA,297.8693389318369,0.13066106816307865
298.9810114,14,7,3,1,0,1,1,0.457465464,299.9882879,C14H7NO3SP,0.21428571428571427,0.5,0.07142857142857142,0.07142857142857142,1,298.6471665316985,0.35283346830152595
298.9896103,0,0,0,0,0,0,0,0,299.9968868,NA,NA,NA,NA,NA,NA,298.6557558300899,0.3442441699100982
299.0045149,11,8,10,0,0,0,0,-0.149706719,300.0117914,C11H8O10,0.9090909090909091,0.7272727272727273,0,0,NA,298.6706437874804,0.329356212519599
299.0054249,12,12,5,0,0,2,0,-0.292869579,300.0127014,C12H12O5S2,0.4166666666666667,1,0,0,NA,298.67155277136624,0.3284472286337632
299.0197096,15,8,7,0,0,0,0,0.055183512,300.0269861,C15H8O7,0.4666666666666667,0.5333333333333333,0,0,NA,298.6858215209426,0.31417847905737517
299.0264096,9,16,7,0,0,2,0,0.189381289,300.033686,C9H16O7S2,0.7777777777777778,1.7777777777777777,0,0,NA,298.6925140396628,0.3074859603372033
299.0310016,14,8,6,2,0,0,0,-0.14030352200000001,300.0382781,C14H8N2O6,0.42857142857142855,0.5714285714285714,0.14285714285714285,0,NA,298.69710091219457,0.30289908780542874
299.0408495,12,12,9,0,0,0,0,0.020216068,300.0481259,C12H12O9,0.75,1,0,0,NA,298.70693781594144,0.2930621840585559
299.0484255,0,0,0,0,0,0,0,0,300.055702,NA,NA,NA,NA,NA,NA,298.7145053565122,0.28549464348782294
299.0520962,11,12,8,2,0,0,0,-0.024280075,300.0593727,C11H12N2O8,0.7272727272727273,1.0909090909090908,0.18181818181818182,0,NA,298.7181719577757,0.2818280422242765
299.0560725,16,12,6,0,0,0,0,0.130421253,300.063349,C16H12O6,0.375,0.75,0,0,NA,298.72214381780367,0.2778561821963308
299.0673104,15,12,5,2,0,0,0,0.115321584,300.0745869,C15H12N2O5,0.3333333333333333,0.8,0.13333333333333333,0,NA,298.73336916946414,0.2666308305358598
299.0674881,15,12,5,2,0,0,0,-0.476724791,300.0747646,C15H12N2O5,0.3333333333333333,0.8,0.13333333333333333,0,NA,298.7335466710427,0.26645332895731144
299.0772277,13,16,8,0,0,0,0,0.04446762,300.0845041,C13H16O8,0.6153846153846154,1.2307692307692308,0,0,NA,298.74327539571834,0.2567246042816578
299.08844,12,16,7,2,0,0,0,0.11466389,300.0957165,C12H16N2O7,0.5833333333333334,1.3333333333333333,0.16666666666666666,0,NA,298.754475175964,0.2455248240360106
299.0901076,0,0,0,0,0,0,0,0,300.0973841,NA,NA,NA,NA,NA,NA,298.75614091390696,0.24385908609303897
299.0924765,17,16,5,0,0,0,0,0.068726041,300.099753,C17H16O5,0.29411764705882354,0.9411764705882353,0,0,NA,298.758507168772,0.24149283122801535
299.098351,10,20,10,0,0,0,0,0.064769735,300.1056274,C10H20O10,1,2,0,0,NA,298.76437510925285,0.23562489074714676
299.1136141,14,20,7,0,0,0,0,0.041391311,300.1208906,C14H20O7,0.5,1.4285714285714286,0,0,NA,298.77962116633904,0.22037883366095912
299.1248403,13,20,6,2,0,0,0,0.065313699,300.1321168,C13H20N2O6,0.46153846153846156,1.5384615384615385,0.15384615384615385,0,NA,298.7908348310639,0.20916516893612425
299.1488074,0,0,0,0,0,0,0,0,300.1560839,NA,NA,NA,NA,NA,NA,298.81477516918585,0.18522483081414975
299.1499928,15,24,6,0,0,0,0,0.064018498,300.1572693,C15H24O6,0.4,1.6,0,0,NA,298.8159592455576,0.18404075444237833
299.1572604,0,0,0,0,0,0,0,0,300.1645369,NA,NA,NA,NA,NA,NA,298.8232187304905,0.17678126950949036
299.159622,0,0,0,0,0,0,0,0,300.1668985,NA,NA,NA,NA,NA,NA,298.8255776935069,0.1744223064931134
299.1612303,14,24,5,2,0,0,0,0.050307316,300.1685068,C14H24N2O5,0.35714285714285715,1.7142857142857142,0.14285714285714285,0,NA,298.82718419766474,0.17281580233526483
299.1652442,19,24,3,0,0,0,0,0.079860408,300.1725207,C19H24O3,0.15789473684210525,1.263157894736842,0,0,NA,298.8311936157082,0.16880638429182682
299.1863987,16,28,5,0,0,0,0,-0.003733295,300.1936751,C16H28O5,0.3125,1.75,0,0,NA,298.85232449440446,0.14767550559554365
299.2016604,20,28,2,0,0,0,0,-0.022489253,300.2089369,C20H28O2,0.1,1.4,0,0,NA,298.86756915305386,0.13243084694613572
299.222786,17,32,4,0,0,0,0,-0.009800025,300.2300625,C17H32O4,0.23529411764705882,1.8823529411764706,0,0,NA,298.8886711640202,0.11132883597980481
299.2591549,18,36,3,0,0,0,0,0.045493077,300.2664314,C18H36O3,0.16666666666666666,2,0,0,NA,298.92499945418155,0.07500054581845461
299.8967611,0,0,0,0,0,0,0,0,300.9040376,NA,NA,NA,NA,NA,NA,299.5618936974025,0.4381063025974754
299.907539,0,0,0,0,0,0,0,0,300.9148154,NA,NA,NA,NA,NA,NA,299.5726595627031,0.4273404372968912
300.014957,14,7,7,1,0,0,0,0.060073056,301.0222335,C14H7NO7,0.5,0.5,0.07142857142857142,0,NA,299.6799576188047,0.32004238119532147
300.0151508,10,10,7,2,0,0,1,0.449844136,301.0224273,C10H10N2O7P,0.7,1,0.2,0.1,2,299.6801512024059,0.3198487975940907
300.0262362,13,7,6,3,0,0,0,-0.092026522,301.0335127,C13H7N3O6,0.46153846153846156,0.5384615384615384,0.23076923076923078,0,NA,299.69122422434924,0.30877577565075853
300.0274637,0,0,0,0,0,0,0,0,301.0347402,NA,NA,NA,NA,NA,NA,299.6924503537117,0.30754964628829384
300.0360996,11,11,9,1,0,0,0,0.016176954,301.0433761,C11H11NO9,0.8181818181818182,1,0.09090909090909091,0,NA,299.7010766107886,0.2989233892113816
300.0394317,8,15,9,1,0,1,0,0.142534992,301.0467082,C8H15NO9S,1.125,1.875,0.125,0,NA,299.704404990136,0.29559500986397325
300.0489938,19,11,1,1,0,1,0,-0.452558933,301.0562702,C19H11NOS,0.05263157894736842,0.5789473684210527,0.05263157894736842,0,NA,299.7139564130097,0.28604358699027443
300.051329,15,11,6,1,0,0,0,0.105145511,301.0586054,C15H11NO6,0.4,0.7333333333333333,0.06666666666666667,0,NA,299.71628900550456,0.28371099449543635
300.056396,0,0,0,0,0,0,0,0,301.0636724,NA,NA,NA,NA,NA,NA,299.7213503476471,0.27864965235289674
300.0624613,14,11,5,3,0,0,0,0.440984687,301.0697377,C14H11N3O5,0.35714285714285715,0.7857142857142857,0.21428571428571427,0,NA,299.72740887507894,0.27259112492106397
300.0724389,12,15,8,1,0,0,0,0.169874478,301.0797153,C12H15NO8,0.6666666666666666,1.25,0.08333333333333333,0,NA,299.7373753340016,0.26262466599837353
300.0834724,0,0,0,0,0,0,0,0,301.0907489,NA,NA,NA,NA,NA,NA,299.748396513897,0.2516034861030221
300.0837171,11,15,7,3,0,0,0,0.021026392,301.0909935,C11H15N3O7,0.6363636363636364,1.3636363636363635,0.2727272727272727,0,NA,299.74864094066277,0.2513590593372328
300.1087733,13,19,7,1,0,0,0,0.339359792,301.1160498,C13H19NO7,0.5384615384615384,1.4615384615384615,0.07692307692307693,0,NA,299.77366916268596,0.22633083731403758
300.1201186,12,19,6,3,0,0,0,-0.032313709,301.1273951,C12H19N3O6,0.5,1.5833333333333333,0.25,0,NA,299.78500179442267,0.21499820557733074
300.1454288,0,0,0,0,0,0,0,0,301.1527053,NA,NA,NA,NA,NA,NA,299.8102837328272,0.18971626717279833
300.1562772,0,0,0,0,0,0,0,0,301.1635537,NA,NA,NA,NA,NA,NA,299.82112001940686,0.1788799805931376
300.181647,15,27,5,1,0,0,0,-0.001703945,301.1889235,C15H27NO5,0.3333333333333333,1.8,0.06666666666666667,0,NA,299.84646149126155,0.15353850873844976
300.192899,14,27,4,3,0,0,0,-0.063354849,301.2001754,C14H27N3O4,0.2857142857142857,1.9285714285714286,0.21428571428571427,0,NA,299.8577009271778,0.14229907282219756
300.559179,0,0,0,0,0,0,0,0,301.5664554,NA,NA,NA,NA,NA,NA,300.2235719356576,0.7764280643423831
300.5593651,0,0,0,0,0,0,0,0,301.5666416,NA,NA,NA,NA,NA,NA,300.2237578278567,0.776242172143327
300.8930353,0,0,0,0,0,0,0,0,301.9003118,NA,NA,NA,NA,NA,NA,300.5570554487305,0.44294455126947696
300.9025754,0,0,0,0,0,0,0,0,301.9098519,NA,NA,NA,NA,NA,NA,300.5665848961696,0.4334151038303844
300.9771021,9,6,8,2,0,1,0,0.353199135,301.9843785,C9H6N2O8S,0.8888888888888888,0.6666666666666666,0.2222222222222222,0,NA,300.64102837899065,0.35897162100934565
300.9965055,18,6,3,0,0,1,0,-0.059405689,302.003782,C18H6O3S,0.16666666666666666,0.3333333333333333,0,0,NA,300.66041011298086,0.3395898870191445
300.9989378,14,6,8,0,0,0,0,0.175155211,302.0062143,C14H6O8,0.5714285714285714,0.42857142857142855,0,0,NA,300.66283969705296,0.3371603029470407
300.9991084,14,6,8,0,0,0,0,-0.389672892,302.0063849,C14H6O8,0.5714285714285714,0.42857142857142855,0,0,NA,300.66301010655945,0.33698989344054553
301.0052348,0,0,0,0,0,0,0,0,302.01251130000003,NA,NA,NA,NA,NA,NA,300.66912966576643,0.33087033423356615
301.010233,13,6,7,2,0,0,0,-0.02937365,302.0175094,C13H6N2O7,0.5384615384615384,0.46153846153846156,0.15384615384615385,0,NA,300.6741222847317,0.325877715268291
301.0171833,0,0,0,0,0,0,0,0,302.0244598,NA,NA,NA,NA,NA,NA,300.6810648239646,0.3189351760353816
301.0201399,11,10,10,0,0,0,0,-0.065721238,302.0274164,C11H10O10,0.9090909090909091,0.9090909090909091,0,0,NA,300.6840181225987,0.31598187740132744
301.027695,0,0,0,0,0,0,0,0,302.0349714,NA,NA,NA,NA,NA,NA,300.6915647865065,0.3084352134935102
301.035354,15,10,7,0,0,0,0,0.07373075,302.0426304,C15H10O7,0.4666666666666667,0.6666666666666666,0,0,NA,300.69921523439865,0.3007847656013496
301.0466435,14,10,6,2,0,0,0,-0.11233248,302.05392,C14H10N2O6,0.42857142857142855,0.7142857142857143,0.14285714285714285,0,NA,300.7104921284421,0.2895078715578734
301.0468276,10,13,6,3,0,0,1,0.308179948,302.0541041,C10H13N3O6P,0.6,1.3,0.3,0.1,3,300.7106760228744,0.28932397712560487
301.0496528,0,0,0,0,0,0,0,0,302.0569292,NA,NA,NA,NA,NA,NA,300.7134980682308,0.2865019317691804
301.0565348,12,14,9,0,0,0,0,-0.096733162,302.0638113,C12H14O9,0.75,1.1666666666666667,0,0,NA,300.7203723837282,0.2796276162717959
301.0640765,0,0,0,0,0,0,0,0,302.071353,NA,NA,NA,NA,NA,NA,300.7279056625986,0.27209433740142686
301.0677802,11,14,8,2,0,0,0,-0.136382832,302.0750566,C11H14N2O8,0.7272727272727273,1.2727272727272727,0.18181818181818182,0,NA,300.7316052270141,0.2683947729859142
301.0717509,16,14,6,0,0,0,0,0.035751849,302.0790274,C16H14O6,0.375,0.875,0,0,NA,300.73557149329497,0.2644285067050305
301.082987,15,14,5,2,0,0,0,0.02689001,302.0902634,C15H14N2O5,0.3333333333333333,0.9333333333333333,0.13333333333333333,0,NA,300.74679504696536,0.25320495303463986
301.0904091,17,18,3,0,0,1,0,-0.069875237,302.0976856,C17H18O3S,0.17647058823529413,1.0588235294117647,0,0,NA,300.7542088593822,0.24579114061782548
301.0929125,13,18,8,0,0,0,0,-0.070803303,302.1001889,C13H18O8,0.6153846153846154,1.3846153846153846,0,0,NA,300.75670946406336,0.2432905359366373
301.1041418,12,18,7,2,0,0,0,-0.057143171,302.1114182,C12H18N2O7,0.5833333333333334,1.5,0.16666666666666666,0,NA,300.7679262253267,0.23207377467332435
301.1080622,17,18,5,0,0,0,0,0.281509383,302.1153386,C17H18O5,0.29411764705882354,1.0588235294117647,0,0,NA,300.771842247773,0.2281577522269913
301.1082878,17,18,5,0,0,0,0,-0.465289484,302.1155643,C17H18O5,0.29411764705882354,1.0588235294117647,0,0,NA,300.7720675958661,0.22793240413392368
301.1292993,14,22,7,0,0,0,0,-0.075163593,302.1365758,C14H22O7,0.5,1.5714285714285714,0,0,NA,300.7930556342374,0.20694436576258113
301.1405397,13,22,6,2,0,0,0,-0.0981571,302.1478161,C13H22N2O6,0.46153846153846156,1.6923076923076923,0.15384615384615385,0,NA,300.80428348310636,0.1957165168936399
301.1445258,18,22,4,0,0,0,0,0.023091083,302.1518022,C18H22O4,0.2222222222222222,1.2222222222222223,0,0,NA,300.8082651321915,0.19173486780852045
301.1447383,14,25,4,1,0,0,1,0.349412824,302.1520147,C14H25NO4P,0.2857142857142857,1.7857142857142858,0.07142857142857142,0.07142857142857142,1,300.8084773949121,0.1915226050879255
